   64.000000000000000     
   64.000000000000000     
   64.000000000000000     
    22  0.3786950E+02  0.3125050E+02  0.3052376E+02  0.3003081E-04  0.1236073E-02  0.1336971E-02
    23  0.3612012E+02  0.2028810E+02  0.2370249E+02  0.1547711E-02 -0.2062774E-02 -0.2117440E-02
    24  0.3422345E+02  0.2842290E+02  0.2664771E+02  0.4343079E-03  0.1147721E-04  0.2997231E-03
    25  0.3756313E+02  0.3617403E+02  0.4608208E+02 -0.2569987E-02 -0.1182319E-02  0.1709902E-02
    26  0.3277023E+02  0.3410609E+02  0.3353128E+02 -0.4574985E-03 -0.2098277E-02  0.1265228E-03
    27  0.4115340E+02  0.3812542E+02  0.3947634E+02  0.1489724E-02  0.1406088E-02 -0.2003430E-02
    28  0.4496097E+02  0.4053974E+02  0.2424902E+02  0.1419451E-02 -0.1055900E-02 -0.4880016E-03
    29  0.2763384E+02  0.1621552E+02  0.2654075E+02  0.4139580E-04 -0.8065723E-03  0.1453628E-02
    30  0.3785511E+02  0.3737167E+02  0.3166667E+02  0.1962511E-02  0.1178979E-02  0.5826083E-03
    31  0.3881300E+02  0.4142932E+02  0.2574425E+02 -0.1361832E-02 -0.1532797E-02 -0.5625238E-03
    32  0.4702212E+02  0.3779921E+02  0.3589654E+02 -0.1124507E-02  0.9284074E-03  0.7446151E-03
    33  0.3150204E+02  0.3263206E+02  0.4471493E+02 -0.1786022E-02 -0.1376441E-03  0.7794605E-03
    34  0.2096786E+02  0.3327035E+02  0.3726364E+02 -0.7200435E-03 -0.7904137E-03 -0.2079076E-02
    35  0.2569413E+02  0.2270061E+02  0.3195990E+02 -0.7215402E-03 -0.2170524E-03  0.8774478E-03
    36  0.3007065E+02  0.3335434E+02  0.2754907E+02  0.1663263E-02 -0.1514245E-02 -0.8900990E-03
    37  0.2890354E+02  0.1737943E+02  0.3312119E+02  0.9577074E-04 -0.6838381E-03  0.1492781E-02
    38  0.2290058E+02  0.2677539E+02  0.3598445E+02 -0.2672207E-03 -0.2084471E-02  0.1525992E-02
    39  0.3222834E+02  0.3953958E+02  0.2917699E+02  0.1242351E-02 -0.2035859E-02  0.3617264E-03
    40  0.2568354E+02  0.3245483E+02  0.2268286E+02  0.7379670E-04 -0.1381729E-02 -0.1065400E-02
    41  0.4096743E+02  0.2793183E+02  0.3491162E+02  0.8952038E-03  0.3934280E-02  0.1313027E-02
    42  0.2843799E+02  0.3075087E+02  0.3748467E+02 -0.1844638E-02 -0.5189443E-04 -0.8892875E-03
    43  0.3273540E+02  0.3552771E+02  0.5146562E+02 -0.1325394E-02  0.2678698E-03 -0.7680641E-03
    44  0.3161672E+02  0.3138208E+02  0.2074395E+02  0.1017081E-02  0.8731480E-03 -0.7450829E-03
    45  0.4251532E+02  0.3381795E+02  0.3359667E+02  0.4740857E-03 -0.3170134E-02  0.8597458E-03
    46  0.2874390E+02  0.3883790E+02  0.4675238E+02  0.2729279E-03 -0.6381788E-03  0.1932716E-02
    47  0.3686829E+02  0.3378343E+02  0.3864960E+02 -0.2691653E-02 -0.1002133E-02 -0.3708185E-03
    48  0.2578886E+02  0.4109703E+02  0.2891960E+02 -0.1215044E-03  0.1650213E-03  0.1151113E-02
    49  0.2507776E+02  0.3396020E+02  0.4172984E+02 -0.3423492E-03  0.1917837E-03 -0.1011892E-02
    50  0.2210835E+02  0.2739922E+02  0.2985034E+02  0.2518790E-02  0.2579776E-02 -0.4332458E-03
    51  0.2037245E+02  0.3349250E+02  0.2789934E+02  0.1126382E-02  0.9157009E-04 -0.1112999E-02
    52  0.3574737E+02  0.4468412E+02  0.2977742E+02 -0.9753261E-03 -0.2892732E-02 -0.7879789E-03
    53  0.2817457E+02  0.2310385E+02  0.3776923E+02 -0.4330362E-03 -0.1630699E-02  0.1509481E-02
    54  0.3407478E+02  0.2294971E+02  0.3462687E+02 -0.1231055E-02 -0.2256908E-02  0.2649861E-03
    55  0.2681774E+02  0.4520415E+02  0.3363184E+02 -0.3588401E-03 -0.2037421E-02  0.5314945E-03
    56  0.1977889E+02  0.3889807E+02  0.3204163E+02  0.2822838E-02 -0.1285973E-03  0.1254726E-02
    57  0.2449939E+02  0.4196895E+02  0.3890929E+02  0.2288084E-03  0.1880439E-02 -0.2591661E-02
    58  0.3549973E+02  0.4024776E+02  0.4205692E+02 -0.3874975E-03  0.1555716E-03  0.2513672E-02
    59  0.3020287E+02  0.3695070E+02  0.3953137E+02  0.2925264E-03  0.4622334E-06 -0.3015287E-03
    60  0.3376972E+02  0.4146715E+02  0.3567062E+02 -0.8364964E-04  0.8753834E-03 -0.1931614E-02
    61  0.4515632E+02  0.3356238E+02  0.4043684E+02  0.1659881E-02  0.2020743E-02 -0.2573723E-03
    62  0.2131615E+02  0.3661330E+02  0.5023747E+02 -0.2425441E-02  0.2901085E-02 -0.6190237E-03
    63  0.2515988E+02  0.3304397E+02  0.3244374E+02  0.1743685E-02 -0.7929261E-04 -0.6294776E-03
    64  0.4420486E+02  0.4175314E+02  0.3124463E+02  0.6444869E-03  0.3091670E-02 -0.9839579E-03
